2024-06-30 15:20:19,905 INFO    StreamThr :73476 [internal.py:wandb_internal():87] W&B internal server running at pid: 73476, started at: 2024-06-30 15:20:19.905284
2024-06-30 15:20:19,906 DEBUG   HandlerThread:73476 [handler.py:handle_request():144] handle_request: status
2024-06-30 15:20:19,907 INFO    WriterThread:73476 [datastore.py:open_for_write():85] open: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240630_152019-ed1yo7gi/run-ed1yo7gi.wandb
2024-06-30 15:20:19,908 DEBUG   SenderThread:73476 [sender.py:send():334] send: header
2024-06-30 15:20:19,911 DEBUG   SenderThread:73476 [sender.py:send():334] send: run
2024-06-30 15:20:20,140 INFO    SenderThread:73476 [dir_watcher.py:__init__():216] watching files in: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/train_random_forest/wandb/run-20240630_152019-ed1yo7gi/files
2024-06-30 15:20:20,140 INFO    SenderThread:73476 [sender.py:_start_run_threads():1065] run started: ed1yo7gi with start time 1719778819.9045
2024-06-30 15:20:20,140 DEBUG   SenderThread:73476 [sender.py:send_request():361] send_request: summary_record
2024-06-30 15:20:20,140 INFO    SenderThread:73476 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-06-30 15:20:20,141 DEBUG   HandlerThread:73476 [handler.py:handle_request():144] handle_request: check_version
2024-06-30 15:20:20,141 DEBUG   SenderThread:73476 [sender.py:send_request():361] send_request: check_version
2024-06-30 15:20:20,218 DEBUG   HandlerThread:73476 [handler.py:handle_request():144] handle_request: run_start
2024-06-30 15:20:20,245 DEBUG   HandlerThread:73476 [system_info.py:__init__():31] System info init
2024-06-30 15:20:20,245 DEBUG   HandlerThread:73476 [system_info.py:__init__():46] System info init done
2024-06-30 15:20:20,245 INFO    HandlerThread:73476 [system_monitor.py:start():151] Starting system monitor
2024-06-30 15:20:20,245 INFO    SystemMonitor:73476 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-06-30 15:20:20,245 INFO    HandlerThread:73476 [system_monitor.py:probe():172] Collecting system info
2024-06-30 15:20:20,246 INFO    SystemMonitor:73476 [interfaces.py:start():168] Started cpu
