2024-06-30 13:42:22,304 INFO    StreamThr :47876 [internal.py:wandb_internal():87] W&B internal server running at pid: 47876, started at: 2024-06-30 13:42:22.303648
2024-06-30 13:42:22,304 DEBUG   HandlerThread:47876 [handler.py:handle_request():144] handle_request: status
2024-06-30 13:42:22,306 INFO    WriterThread:47876 [datastore.py:open_for_write():85] open: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240630_134222-mw2xiazf/run-mw2xiazf.wandb
2024-06-30 13:42:22,307 DEBUG   SenderThread:47876 [sender.py:send():334] send: header
2024-06-30 13:42:22,308 DEBUG   SenderThread:47876 [sender.py:send():334] send: run
2024-06-30 13:42:22,599 INFO    SenderThread:47876 [dir_watcher.py:__init__():216] watching files in: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240630_134222-mw2xiazf/files
2024-06-30 13:42:22,599 INFO    SenderThread:47876 [sender.py:_start_run_threads():1065] run started: mw2xiazf with start time 1719772942.303095
2024-06-30 13:42:22,599 DEBUG   SenderThread:47876 [sender.py:send_request():361] send_request: summary_record
2024-06-30 13:42:22,599 INFO    SenderThread:47876 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2024-06-30 13:42:22,601 DEBUG   HandlerThread:47876 [handler.py:handle_request():144] handle_request: check_version
2024-06-30 13:42:22,601 DEBUG   SenderThread:47876 [sender.py:send_request():361] send_request: check_version
2024-06-30 13:42:22,678 DEBUG   HandlerThread:47876 [handler.py:handle_request():144] handle_request: run_start
2024-06-30 13:42:22,720 DEBUG   HandlerThread:47876 [system_info.py:__init__():31] System info init
2024-06-30 13:42:22,720 DEBUG   HandlerThread:47876 [system_info.py:__init__():46] System info init done
2024-06-30 13:42:22,720 INFO    HandlerThread:47876 [system_monitor.py:start():151] Starting system monitor
2024-06-30 13:42:22,720 INFO    SystemMonitor:47876 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-06-30 13:42:22,720 INFO    HandlerThread:47876 [system_monitor.py:probe():172] Collecting system info
2024-06-30 13:42:22,721 INFO    SystemMonitor:47876 [interfaces.py:start():168] Started cpu
2024-06-30 13:42:22,721 INFO    SystemMonitor:47876 [interfaces.py:start():168] Started disk
2024-06-30 13:42:22,721 INFO    SystemMonitor:47876 [interfaces.py:start():168] Started gpu
2024-06-30 13:42:22,722 INFO    SystemMonitor:47876 [interfaces.py:start():168] Started memory
2024-06-30 13:42:22,722 INFO    SystemMonitor:47876 [interfaces.py:start():168] Started network
2024-06-30 13:42:22,733 DEBUG   HandlerThread:47876 [system_info.py:probe():195] Probing system
2024-06-30 13:42:22,752 DEBUG   HandlerThread:47876 [system_info.py:_probe_git():180] Probing git
2024-06-30 13:42:22,758 DEBUG   HandlerThread:47876 [system_info.py:_probe_git():188] Probing git done
2024-06-30 13:42:22,758 DEBUG   HandlerThread:47876 [system_info.py:probe():241] Probing system done
2024-06-30 13:42:22,758 DEBUG   HandlerThread:47876 [system_monitor.py:probe():181] {'os': 'Linux-5.15.133.1-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'python': '3.9.19', 'heartbeatAt': '2024-06-30T18:42:22.733613', 'startedAt': '2024-06-30T18:42:22.298232', 'docker': None, 'cuda': None, 'args': ('--input_artifact', 'sample.csv:latest', '--output_artifact', 'clean_sample.csv', '--output_type', 'clean_sample', '--output_description', 'Data with outliers and null values removed', '--min_price', '10', '--max_price', '350'), 'state': 'running', 'program': '/home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/run.py', 'codePath': 'src/basic_cleaning/run.py', 'git': {'remote': 'https://github.com/rawilwgu/Project-Build-an-ML-Pipeline-Starter.git', 'commit': '137aac3057753f33fcfc9e70858a93b9c954525a'}, 'email': None, 'root': '/home/rawilwgu/Project-Build-an-ML-Pipeline-Starter', 'host': 'Galadriel', 'username': 'rawilwgu', 'executable': '/home/rawilwgu/miniconda3/envs/mlflow-19707c3818ce7e70ccc2f8b703046ae5d9c85174/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 4200.004999999999, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 4200.005, 'min': 0.0, 'max': 0.0}, {'current': 4200.005, 'min': 0.0, 'max': 0.0}, {'current': 4200.005, 'min': 0.0, 'max': 0.0}, {'current': 4200.005, 'min': 0.0, 'max': 0.0}, {'current': 4200.005, 'min': 0.0, 'max': 0.0}, {'current': 4200.005, 'min': 0.0, 'max': 0.0}, {'current': 4200.005, 'min': 0.0, 'max': 0.0}, {'current': 4200.005, 'min': 0.0, 'max': 0.0}, {'current': 4200.005, 'min': 0.0, 'max': 0.0}, {'current': 4200.005, 'min': 0.0, 'max': 0.0}, {'current': 4200.005, 'min': 0.0, 'max': 0.0}, {'current': 4200.005, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 1006.853931427002, 'used': 7.541740417480469}, 'gpu': 'NVIDIA GeForce GTX 1660 SUPER', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1660 SUPER', 'memory_total': 6442450944}], 'memory': {'total': 7.700336456298828}}
2024-06-30 13:42:22,758 INFO    HandlerThread:47876 [system_monitor.py:probe():182] Finished collecting system info
2024-06-30 13:42:22,758 INFO    HandlerThread:47876 [system_monitor.py:probe():185] Publishing system info
2024-06-30 13:42:22,758 DEBUG   HandlerThread:47876 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-06-30 13:42:22,758 DEBUG   HandlerThread:47876 [system_info.py:_save_pip():67] Saving pip packages done
2024-06-30 13:42:22,758 DEBUG   HandlerThread:47876 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-06-30 13:42:23,168 DEBUG   HandlerThread:47876 [system_info.py:_save_conda():86] Saving conda packages done
2024-06-30 13:42:23,169 INFO    HandlerThread:47876 [system_monitor.py:probe():187] Finished publishing system info
2024-06-30 13:42:23,170 DEBUG   SenderThread:47876 [sender.py:send():334] send: files
2024-06-30 13:42:23,170 INFO    SenderThread:47876 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2024-06-30 13:42:23,175 DEBUG   SenderThread:47876 [sender.py:send():334] send: telemetry
2024-06-30 13:42:23,175 DEBUG   HandlerThread:47876 [handler.py:handle_request():144] handle_request: stop_status
2024-06-30 13:42:23,175 DEBUG   SenderThread:47876 [sender.py:send_request():361] send_request: stop_status
2024-06-30 13:42:23,340 DEBUG   SenderThread:47876 [sender.py:send():334] send: config
2024-06-30 13:42:23,505 DEBUG   SenderThread:47876 [sender.py:send():334] send: use_artifact
2024-06-30 13:42:23,600 INFO    Thread-12 :47876 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240630_134222-mw2xiazf/files/wandb-summary.json
2024-06-30 13:42:23,600 INFO    Thread-12 :47876 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240630_134222-mw2xiazf/files/output.log
2024-06-30 13:42:23,600 INFO    Thread-12 :47876 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240630_134222-mw2xiazf/files/wandb-metadata.json
2024-06-30 13:42:23,600 INFO    Thread-12 :47876 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240630_134222-mw2xiazf/files/requirements.txt
2024-06-30 13:42:23,600 INFO    Thread-12 :47876 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240630_134222-mw2xiazf/files/conda-environment.yaml
2024-06-30 13:42:23,681 INFO    Thread-15 :47876 [upload_job.py:push():143] Uploaded file /tmp/tmplaglzwu_wandb/jlhb1r87-wandb-metadata.json
2024-06-30 13:42:24,009 DEBUG   HandlerThread:47876 [handler.py:handle_request():144] handle_request: log_artifact
2024-06-30 13:42:24,009 DEBUG   SenderThread:47876 [sender.py:send_request():361] send_request: log_artifact
2024-06-30 13:42:25,011 DEBUG   HandlerThread:47876 [handler.py:handle_request():144] handle_request: poll_exit
2024-06-30 13:42:25,373 INFO    Thread-17 :47876 [upload_job.py:push():101] Uploaded file /home/rawilwgu/.local/share/wandb/artifacts/staging/tmp1dg0ue5y
2024-06-30 13:42:25,600 INFO    Thread-12 :47876 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rawilwgu/Project-Build-an-ML-Pipeline-Starter/src/basic_cleaning/wandb/run-20240630_134222-mw2xiazf/files/output.log
2024-06-30 13:42:26,059 INFO    SenderThread:47876 [sender.py:send_request_log_artifact():1379] logged artifact clean_sample.csv - {'id': 'QXJ0aWZhY3Q6OTM0MzAwMTQ2', 'digest': 'd1caf0f1b6fe9e1d49d7c0b252c8b39a', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjIzNzQ4MDcyMA==', 'latestArtifact': None}, 'version': 'latest'}
2024-06-30 13:42:26,059 DEBUG   SenderThread:47876 [sender.py:send():334] send: exit
2024-06-30 13:42:26,059 INFO    SenderThread:47876 [sender.py:send_exit():557] handling exit code: 0
